vehID30016,35
vehID40021,113
vehID10004,171
vehID30007,33
vehID40026,112
vehID10003,163
vehID20001,70
vehID30021,40
vehID40028,108
vehID10007,164
vehID30011,41
vehID40032,107
vehID10002,159
vehID30026,37
vehID40007,106
vehID20002,65
vehID10006,162
vehID40018,104
vehID30004,38
vehID20003,64
vehID10009,157
vehID40011,103
vehID30024,36
vehID40024,99
vehID10008,154
vehID20004,56
vehID30008,41
vehID40030,100
vehID10010,153
vehID30020,40
vehID40015,97
vehID10005,151
vehID30009,38
vehID40023,96
vehID10014,150
vehID30027,38
vehID40027,93
vehID10017,149
vehID30015,178
vehID40008,84
vehID10018,147
vehID20006,46
vehID30025,32
vehID40014,88
vehID10012,145
vehID30005,172
vehID40019,85
vehID10015,144
vehID20005,39
vehID30006,168
vehID40013,79
vehID10019,142
vehID30002,170
vehID40005,81
vehID10011,141
vehID30014,167
vehID40033,78
vehID10013,138
vehID30010,166
vehID40004,80
vehID10016,136
vehID30003,163
vehID20008,31
vehID40009,69
vehID10020,131
vehID30017,157
vehID30023,156
vehID40016,71
vehID10026,129
vehID20007,32
vehID30001,158
vehID40017,64
vehID10027,128
vehID30013,157
vehID40025,66
vehID10022,129
vehID30019,152
vehID20009,38
vehID40031,63
vehID10021,125
vehID30022,150
vehID40003,65
vehID10025,128
vehID40012,66
vehID20010,36
vehID30018,148
vehID40022,59
vehID10024,122
vehID30012,146
vehID40006,63
vehID10023,120
vehID20012,189
vehID30030,143
vehID40001,54
vehID10034,122
vehID30043,140
vehID40020,52
vehID20011,185
vehID10031,115
vehID30038,140
vehID40029,54
vehID10035,118
vehID30050,135
vehID40010,47
vehID10033,111
vehID30034,133
vehID40002,45
vehID10028,113
vehID20014,174
vehID30036,135
vehID40040,46
vehID10032,105
vehID20013,178
vehID30049,131
vehID40048,40
vehID10030,263
vehID30046,130
vehID40046,42
vehID10029,262
vehID40062,37
vehID30045,122
vehID10038,261
vehID40056,36
vehID30037,120
vehID10039,256
vehID20015,161
vehID40050,37
vehID30029,126
vehID10037,255
vehID20016,167
vehID40039,36
vehID30044,125
vehID10040,254
vehID20017,158
vehID30047,112
vehID40036,36
vehID10041,251
vehID20018,157
vehID30051,109
vehID40047,36
vehID10036,250
vehID10043,247
vehID30031,107
vehID40044,34
vehID10042,247
vehID30042,115
vehID40038,38
vehID10047,252
vehID20019,151
vehID10048,250
vehID30039,114
vehID40057,33
vehID20020,148
vehID10044,243
vehID30033,113
vehID40055,176
vehID10046,242
vehID30040,96
vehID40064,173
vehID10045,241
vehID30035,94
vehID40065,172
vehID10049,240
vehID30032,92
vehID40035,172
vehID10051,237
vehID30041,104
vehID40059,173
vehID10054,237
vehID10056,235
vehID30066,87
vehID40061,160
vehID20021,133
vehID40041,170
vehID30070,85
vehID40049,159
vehID20022,128
vehID30028,99
vehID40063,159
vehID30069,87
vehID20023,127
vehID40058,153
vehID30048,77
vehID20024,127
vehID40045,152
vehID30064,77
vehID40053,152
vehID30065,77
vehID40052,149
vehID30071,72
vehID40037,151
vehID30072,72
vehID30068,73
vehID40054,144
vehID30053,70
vehID40043,143
vehID30055,72
vehID40042,141
vehID30063,67
vehID40051,143
vehID30052,69
vehID30058,65
vehID40034,138
vehID10050,200
vehID20026,100
vehID10055,202
vehID30062,71
vehID40060,144
vehID20025,99
vehID10052,196
vehID30054,59
vehID20027,96
vehID40089,131
vehID10057,201
vehID30060,67
vehID40082,131
vehID10053,192
vehID30059,58
vehID40078,132
vehID30057,55
vehID10063,197
vehID40069,126
vehID20028,89
vehID30067,59
vehID10059,188
vehID30061,60
vehID40071,132
vehID20029,87
vehID10061,187
vehID30056,61
vehID40088,128
vehID20031,85
vehID40085,119
vehID10058,189
vehID30078,53
vehID30075,57
vehID30074,57
vehID40077,122
vehID10064,180
vehID30084,43
vehID40076,115
vehID10060,185
vehID30076,190
vehID40073,118
vehID20030,78
vehID10062,187
vehID30079,38
vehID40067,115
vehID10068,177
vehID20033,75
vehID30090,37
vehID40072,108
vehID10066,174
vehID30092,36
vehID40084,113
vehID10069,331
vehID30093,184
vehID40074,108
vehID10070,329
vehID20032,62
vehID10065,325
vehID30082,175
vehID40081,100
vehID30085,175
vehID10067,329
vehID20035,64
vehID10072,320
vehID30073,177
vehID40092,104
vehID20034,62
vehID30083,176
vehID40087,104
vehID10074,324
vehID30091,175
vehID40091,102
vehID10075,320
vehID30081,173
vehID40093,92
vehID10071,319
vehID30087,175
vehID30086,162
vehID40079,93
vehID10073,320
vehID30089,168
vehID10076,319
vehID40090,88
vehID10078,314
vehID30080,157
vehID40075,92
vehID20037,44
vehID10080,313
vehID30077,169
vehID40086,86
vehID30088,155
vehID10077,315
vehID20036,44
vehID40068,81
vehID10079,310
vehID30103,158
vehID40083,87
vehID10082,311
vehID30102,151
vehID10081,308
vehID20038,37
vehID40066,77
vehID30109,155
vehID10086,310
vehID10088,306
vehID40080,76
vehID30097,157
vehID40070,82
vehID30101,147
vehID40106,77
vehID30105,156
vehID40119,69
vehID30098,156
vehID30108,158
vehID20039,187
vehID40102,75
vehID30104,137
vehID40107,69
vehID30096,140
vehID40121,71
vehID30107,134
vehID40112,59
vehID30111,136
vehID40117,62
vehID30095,129
vehID40122,63
vehID20040,172
vehID30100,143
vehID30110,130
vehID40110,68
vehID20041,166
vehID30099,125
vehID40116,203
vehID30106,125
vehID40109,46
vehID30094,120
vehID40111,49
vehID20042,159
vehID30122,131
vehID40105,41
vehID30129,120
vehID40108,45
vehID30124,124
vehID20043,155
vehID40118,45
vehID30118,112
vehID40114,36
vehID30123,124
vehID40095,39
vehID30114,109
vehID40120,40
vehID20044,146
vehID40113,37
vehID30121,111
vehID40096,36
vehID30117,114
vehID40097,175
vehID30120,115
vehID40104,175
vehID30126,103
vehID20046,136
vehID40101,174
vehID30113,108
vehID40094,166
vehID30127,110
vehID20045,132
vehID30128,97
vehID40099,167
vehID30112,96
vehID40115,163
vehID30116,100
vehID20049,127
vehID40123,167
vehID30125,91
vehID20048,124
vehID40098,166
vehID30115,99
vehID20047,123
vehID30119,93
vehID40103,157
vehID30142,85
vehID40136,160
vehID40100,154
vehID30140,91
vehID40134,154
vehID30137,81
vehID40141,149
vehID30138,90
vehID30141,86
vehID20050,113
vehID40150,150
vehID30144,79
vehID20051,106
vehID40144,146
vehID30145,83
vehID40147,144
vehID20052,104
vehID30134,84
vehID40138,139
vehID20053,104
vehID30139,79
vehID30143,222
vehID40132,140
vehID30136,223
vehID10084,200
vehID30135,73
vehID40133,142
vehID10085,195
vehID30146,64
vehID40149,132
vehID10083,193
vehID30131,217
vehID40127,133
vehID30132,60
vehID10087,193
vehID40146,128
vehID30133,209
vehID20055,87
vehID10090,189
vehID40137,129
vehID30153,56
vehID10094,187
vehID40140,126
vehID20054,84
vehID30130,208
vehID10092,185
vehID40124,132
vehID30148,52
vehID20057,81
vehID10091,181
vehID40139,117
vehID30162,203
vehID30159,53
vehID10093,181
vehID40129,118
vehID30156,47
vehID10089,180
vehID40125,115
vehID30155,201
vehID30164,203
vehID10100,181
vehID20056,74
vehID30157,45
vehID40135,115
vehID10099,176
vehID30151,198
vehID40130,118
vehID20058,69
vehID10096,172
vehID40128,107
vehID30163,186
vehID10097,172
vehID20059,66
vehID40145,103
vehID30149,196
vehID10095,324
vehID20061,63
vehID30150,185
vehID40148,100
vehID10098,322
vehID20060,64
vehID30161,172
vehID40131,100
vehID40143,106
vehID10102,320
vehID30147,180
vehID40126,106
vehID10101,321
vehID30152,169
vehID40142,93
vehID10103,320
vehID20063,56
vehID30154,186
vehID30158,170
vehID40172,91
vehID10104,318
vehID20064,50
vehID30160,169
vehID40157,97
vehID10106,310
vehID20062,50
vehID30169,180
vehID10105,308
vehID30173,166
vehID40160,84
vehID10107,317
vehID30165,164
vehID40158,84
vehID20065,52
vehID10108,308
vehID30170,162
vehID40159,94
vehID20067,40
vehID10109,307
vehID30171,160
vehID40173,79
vehID20068,40
vehID10110,306
vehID30174,160
vehID40165,77
vehID10111,305
vehID30176,166
vehID40170,75
vehID20066,35
vehID30167,154
vehID40166,75
vehID10112,301
vehID30172,153
vehID40171,81
vehID10113,302
vehID20070,193
vehID30175,153
vehID40152,71
vehID10114,302
vehID30168,149
vehID40153,67
vehID10116,299
vehID40156,76
vehID20071,183
vehID10115,294
vehID30177,148
vehID40151,65
vehID10117,296
vehID20069,185
vehID30166,144
vehID40169,62
vehID20072,179
vehID30178,148
vehID40175,70
vehID30189,151
vehID20078,180
vehID30191,141
vehID40163,64
vehID40154,64
vehID20076,175
vehID30185,137
vehID40155,67
vehID30179,146
vehID20075,175
vehID30187,136
vehID40167,59
vehID40168,62
vehID20077,171
vehID30188,135
vehID40164,63
vehID40174,47
vehID20074,169
vehID30182,129
vehID40161,48
vehID20073,168
vehID30190,128
vehID40162,47
vehID20082,169
vehID30181,128
vehID40177,49
vehID20079,164
vehID30180,124
vehID40195,42
vehID20080,164
vehID30186,129
vehID30192,129
vehID40194,186
vehID20081,163
vehID30184,122
vehID40188,187
vehID20083,157
vehID30183,118
vehID40180,42
vehID30206,120
vehID40182,181
vehID20084,154
vehID30199,114
vehID40184,181
vehID20085,153
vehID30205,115
vehID40187,172
vehID30207,110
vehID40191,173
vehID20086,153
vehID30195,114
vehID40190,174
vehID20088,147
vehID30202,110
vehID40183,165
vehID30193,104
vehID20089,146
vehID40186,167
vehID30201,109
vehID20087,141
vehID40176,163
vehID30198,107
vehID20093,138
vehID40192,163
vehID30204,97
vehID20090,137
vehID40181,160
vehID30196,101
vehID20091,134
vehID40178,156
vehID30203,99
vehID40189,156
vehID30194,89
vehID20092,134
vehID40185,153
vehID30200,92
vehID20094,133
vehID30197,95
vehID40193,150
vehID30214,91
vehID40179,151
vehID30210,83
vehID40196,148
vehID30216,85
vehID40197,144
vehID20095,121
vehID30212,78
vehID40208,143
vehID20097,121
vehID30213,222
vehID30217,80
vehID40205,145
vehID20096,117
vehID10118,205
vehID30209,220
vehID40199,135
vehID20101,117
vehID30215,72
vehID10120,198
vehID30211,217
vehID20100,273
vehID40202,142
vehID10119,202
vehID30218,71
vehID20099,112
vehID40206,132
vehID30208,220
vehID10121,194
vehID20098,267
vehID30220,66
vehID40198,136
vehID10122,192
vehID30227,207
vehID40212,132
vehID10123,195
vehID40215,133
vehID10124,187
vehID40214,127
vehID20105,255
vehID10125,194
vehID40201,127
vehID20103,255
vehID10126,186
vehID40210,125
vehID10127,186
vehID20104,252
vehID40204,125
vehID10128,186
vehID20102,253
vehID40213,117
vehID10129,340
vehID20108,257
vehID30226,185
vehID40207,121
vehID10130,181
vehID20109,244
vehID40211,113
vehID10133,335
vehID20106,246
vehID40222,109
vehID10132,330
vehID20107,247
vehID30222,181
vehID30219,35
vehID40203,112
vehID10134,332
vehID20111,242
vehID30221,186
vehID40209,106
vehID10131,328
vehID30223,186
vehID30224,175
vehID40216,105
vehID10135,330
vehID30225,183
vehID40200,105
vehID10137,323
vehID30228,173
vehID20112,237
vehID40228,97
vehID10136,326
vehID30235,173
vehID20110,237
vehID40224,99
vehID10138,325
vehID40220,97
vehID10142,319
vehID30236,170
vehID20113,228
vehID40227,97
vehID10143,322
vehID30231,169
vehID20115,227
vehID40217,92
vehID10140,318
vehID30229,174
vehID30233,167
vehID20116,224
vehID40219,92
vehID10139,316
vehID20114,227
vehID30232,172
vehID40230,91
vehID10144,316
vehID30234,171
vehID40225,90
vehID20117,222
vehID30230,157
vehID10141,311
vehID40223,89
vehID10147,313
vehID30240,158
vehID40226,85
vehID10146,318
vehID30239,155
vehID40218,79
vehID20120,220
vehID10149,305
vehID30241,151
vehID40221,83
vehID10145,307
vehID20118,214
vehID30237,152
vehID40231,76
vehID10150,305
vehID30242,148
vehID40245,75
vehID30238,148
vehID40229,68
vehID30244,147
vehID40239,70
vehID20119,200
vehID30246,138
vehID40240,66
vehID30243,148
vehID40244,69
vehID20122,202
vehID30245,137
vehID40246,73
vehID20121,197
vehID30247,138
vehID40236,60
vehID20124,196
vehID30248,133
vehID40248,66
vehID20123,196
vehID30249,139
vehID40241,64
vehID40243,63
vehID30254,138
vehID20125,191
vehID30250,133
vehID40238,54
vehID30253,130
vehID20126,196
vehID40237,55
vehID30252,123
vehID20127,187
vehID40233,196
vehID20130,187
vehID30256,122
vehID40232,53
vehID40242,46
vehID30251,125
vehID40247,43
vehID30255,124
vehID40234,43
vehID20129,337
vehID30259,122
vehID40249,186
vehID20128,338
vehID30258,114
vehID40235,188
vehID40258,183
vehID20133,176
vehID30260,115
vehID40250,182
vehID30262,110
vehID20131,332
vehID40265,33
vehID30257,115
vehID30261,113
vehID40261,181
vehID20132,324
vehID30263,104
vehID40253,180
vehID20137,324
vehID30264,108
vehID40264,168
vehID20135,317
vehID30267,101
vehID40257,164
vehID20134,316
vehID30265,104
vehID40251,168
vehID30266,104
vehID40252,173
vehID30269,109
vehID40262,172
vehID20138,316
vehID30268,101
vehID30271,101
vehID40260,159
vehID30270,102
vehID20136,315
vehID40255,158
vehID30272,103
vehID20141,306
vehID40256,155
vehID30276,84
vehID20139,310
vehID40259,155
vehID30275,84
vehID40263,150
vehID20142,302
vehID30278,90
vehID30273,84
vehID40254,152
vehID20140,296
vehID30274,233
vehID40274,147
vehID20143,295
vehID30281,83
vehID40271,148
vehID20146,297
vehID30277,77
vehID40266,149
vehID20145,292
vehID30279,79
vehID40280,148
vehID10148,207
vehID30280,75
vehID20144,293
vehID40273,136
vehID30282,77
vehID10152,197
vehID40270,144
vehID30283,218
vehID20148,291
vehID10153,195
vehID40269,134
vehID30287,217
vehID20149,283
vehID10151,195
vehID30288,65
vehID40276,142
vehID20150,287
vehID30285,209
vehID10156,201
vehID40272,126
vehID20147,283
vehID30284,62
vehID10154,192
vehID30286,212
vehID40268,127
vehID10155,191
vehID20151,281
vehID30289,205
vehID40275,122
vehID30292,206
vehID30290,204
